step,timestamp,action,price,shares,reward,transaction_cost,slippage,time_penalty
1915,2023-07-03 11:02:17.376252580,2,193.47,58.0,-0.2373038360710917,0.16063243607108943,0.060000000000002274,0.0166714
1949,2023-07-03 11:03:47.527604033,1,193.59,168.0,-0.10694311803553562,0.08031621803554471,0.009999999999990905,0.0166269
1960,2023-07-03 11:04:42.140356990,2,193.59,71.0,-0.18527532184874002,0.1586118218487491,0.009999999999990905,0.0166635
1963,2023-07-03 11:04:48.470617122,2,193.57,97.0,-0.22616672322317377,0.17959252322317262,0.030000000000001137,0.0165742
1970,2023-07-03 11:05:25.112318752,1,193.56,58.0,-0.09253500464462658,0.03591850464463453,0.03999999999999204,0.0166165
1971,2023-07-03 11:05:25.112318752,2,193.56,58.0,-0.26617912322316584,0.17959252322317262,0.06999999999999318,0.0165866
1982,2023-07-03 11:05:28.297437130,1,193.5,199.0,-0.1419495182042959,0.025398218204301576,0.09999999999999432,0.0165513
1983,2023-07-03 11:05:28.297437130,2,193.5,199.0,-0.1419495182042959,0.025398218204301576,0.09999999999999432,0.0165513
1984,2023-07-03 11:05:38.563543384,1,193.47,236.0,-0.20564767030935463,0.13911177030934327,0.05000000000001137,0.0165359
1994,2023-07-03 11:06:16.177891052,1,193.47,85.0,-0.231149266383672,0.16459926638366065,0.05000000000001137,0.01655
1995,2023-07-03 11:06:16.644055639,2,193.46,95.0,-0.2559985232231749,0.17959252322317262,0.060000000000002274,0.016406
1996,2023-07-03 11:06:16.644069472,2,193.46,130.0,-0.14840030928927134,0.07183700928926906,0.060000000000002274,0.0165633
2013,2023-07-03 11:07:52.843221664,2,193.47,96.0,-0.1337642691127468,0.06719736911273545,0.05000000000001137,0.0165669
2016,2023-07-03 11:07:57.036320093,1,193.45,104.0,-0.26638922322319425,0.17959252322317262,0.0700000000000216,0.0167967
2018,2023-07-03 11:07:58.017013218,2,193.43,104.0,-0.3841152371570603,0.28734803715707624,0.07999999999998408,0.0167672
2080,2023-07-03 11:12:23.538471173,1,193.45,59.0,-0.2805072820430351,0.25398218204301576,0.010000000000019327,0.0165251
2084,2023-07-03 11:12:42.004574603,2,193.4,59.0,-0.11741941803555495,0.08031621803554471,0.020000000000010232,0.0171032
2127,2023-07-03 11:15:14.176286471,1,193.5,174.0,-0.11741941803555495,0.08031621803554471,0.020000000000010232,0.0171032
2129,2023-07-03 11:15:14.178055000,2,193.49,173.0,-0.22641942322317377,0.17959252322317262,0.030000000000001137,0.0168269
2130,2023-07-03 11:15:14.178055000,2,193.5,1.0,-0.21641942322318286,0.17959252322317262,0.020000000000010232,0.0168269
2133,2023-07-03 11:15:14.178055000,1,193.51,172.0,-0.13154643635884003,0.10471953635882071,0.010000000000019327,0.0168269
2138,2023-07-03 11:15:14.194322910,2,193.52,172.0,-0.2138370522572041,0.1967337522572041,0.0,0.0171033
2139,2023-07-03 11:15:14.194322910,1,193.52,220.0,-0.2766958232231567,0.17959252322317262,0.07999999999998408,0.0171033
2142,2023-07-03 11:15:19.425620052,1,193.51,249.0,-0.10687641803556404,0.08031621803554471,0.010000000000019327,0.0165602
2146,2023-07-03 11:15:49.310642194,2,193.55,165.0,-0.23492032025446777,0.16847272025448481,0.04999999999998295,0.0164476
2147,2023-07-03 11:15:58.452581524,2,193.51,231.0,-0.13187631820430498,0.025398218204301576,0.09000000000000341,0.0164781
2150,2023-07-03 11:16:25.947779794,2,193.51,73.0,-0.3516723828330934,0.2651651828331002,0.06999999999999318,0.0165072
2169,2023-07-03 11:19:00.717730437,1,193.53,150.0,-0.2564397232231749,0.17959252322317262,0.060000000000002274,0.0168472
2174,2023-07-03 11:20:01.040316668,2,193.5,150.0,-0.2429857319490514,0.15656513194905822,0.06999999999999318,0.0164206
2199,2023-07-03 11:23:06.319326097,1,193.53,200.0,-0.2430118319490514,0.15656513194905822,0.06999999999999318,0.0164467
2204,2023-07-03 11:23:40.631291653,2,193.53,200.0,-0.09680861803554472,0.08031621803554471,0.0,0.0164924
2214,2023-07-03 11:25:13.624842462,1,193.57,151.0,-0.21611482322318287,0.17959252322317262,0.020000000000010232,0.0165223
2218,2023-07-03 11:25:13.626582368,2,193.58,82.0,-0.20651552322316352,0.17959252322317262,0.009999999999990905,0.016923
2226,2023-07-03 11:25:58.544412669,2,193.6,69.0,-0.3060264232231579,0.17959252322317262,0.10999999999998522,0.0164339
2273,2023-07-03 11:31:29.525582312,1,193.5,241.0,-0.30156133002945923,0.15449133002946377,0.12999999999999545,0.01707
2275,2023-07-03 11:31:31.348927059,2,193.52,127.0,-0.3793487803817125,0.25270908038172724,0.10999999999998522,0.0166397
2279,2023-07-03 11:31:31.864302749,2,193.49,114.0,-0.1023619046446459,0.03591850464463453,0.05000000000001137,0.0164434
2322,2023-07-03 11:32:05.069196684,1,193.43,255.0,-0.286225623223176,0.17959252322317262,0.09000000000000341,0.0166331
2330,2023-07-03 11:36:35.348494180,1,193.47,104.0,-0.246191523223184,0.17959252322317262,0.05000000000001137,0.016599
2331,2023-07-03 11:36:36.445477091,2,193.47,88.0,-0.18493312025448483,0.16847272025448481,0.0,0.0164604
2339,2023-07-03 11:38:56.846652424,2,193.48,243.0,-0.09843610928928839,0.07183700928926906,0.010000000000019327,0.0165991
2340,2023-07-03 11:38:56.846652424,2,193.48,28.0,-0.042230218204301576,0.025398218204301576,0.0,0.016832
2351,2023-07-03 11:39:20.494125126,1,193.54,201.0,-0.15738631803554698,0.08031621803554471,0.060000000000002274,0.0170701
2352,2023-07-03 11:39:20.494125126,2,193.54,164.0,-0.2566626232231749,0.17959252322317262,0.060000000000002274,0.0170701
2360,2023-07-03 11:41:39.835129747,2,193.5,37.0,-0.0973733364086043,0.05079643640860315,0.030000000000001137,0.0165769
2386,2023-07-03 11:42:45.105521759,1,193.56,211.0,-0.07197511820430272,0.025398218204301576,0.030000000000001137,0.0165769
2394,2023-07-03 11:44:20.414554678,2,193.56,97.0,-0.09681501803554471,0.08031621803554471,0.0,0.0164988
2411,2023-07-03 11:46:42.984542504,2,193.53,114.0,-0.08207371820432204,0.025398218204301576,0.040000000000020464,0.0166755
2417,2023-07-03 11:48:00.926679918,1,193.51,146.0,-0.30810503251246213,0.25142953251244166,0.040000000000020464,0.0166755
2419,2023-07-03 11:48:38.033639522,2,193.55,146.0,-0.2517079815106088,0.20476698151060765,0.030000000000001137,0.016941
2477,2023-07-03 11:55:47.823641584,1,193.41,115.0,-0.07233921820430271,0.025398218204301576,0.030000000000001137,0.016941
2481,2023-07-03 11:55:48.124668022,2,193.4,67.0,-0.06220261820428338,0.025398218204301576,0.01999999999998181,0.0168044
2482,2023-07-03 11:55:48.479480688,2,193.41,48.0,-0.10224271820430385,0.025398218204301576,0.060000000000002274,0.0168445
2506,2023-07-03 11:56:54.827488056,1,193.35,113.0,-0.0522239182043209,0.025398218204301576,0.010000000000019327,0.0168257
2507,2023-07-03 11:56:54.827488056,2,193.34,113.0,-0.20614722322316353,0.17959252322317262,0.009999999999990905,0.0165547
2530,2023-07-03 12:00:04.113045698,1,193.4,232.0,-0.11716881803552652,0.08031621803554471,0.01999999999998181,0.0168526
2531,2023-07-03 12:00:04.113045698,2,193.4,53.0,-0.11716881803552652,0.08031621803554471,0.01999999999998181,0.0168526
2532,2023-07-03 12:00:04.150970702,2,193.37,179.0,-0.23611732322316467,0.17959252322317262,0.03999999999999204,0.0165248
2538,2023-07-03 12:00:26.489707393,1,193.32,166.0,-0.1855794703093444,0.13911177030934327,0.030000000000001137,0.0164677
2539,2023-07-03 12:00:38.296655183,2,193.33,67.0,-0.27045998204301575,0.25398218204301576,0.0,0.0164778
2540,2023-07-03 12:00:44.319805035,2,193.32,58.0,-0.14346809102150787,0.12699109102150788,0.0,0.016477
2541,2023-07-03 12:00:49.740419617,2,193.32,41.0,-0.051892518204320906,0.025398218204301576,0.010000000000019327,0.0164943
2551,2023-07-03 12:01:35.675566631,1,193.37,145.0,-0.23619942322316467,0.17959252322317262,0.03999999999999204,0.0166069
2556,2023-07-03 12:01:54.064005173,2,193.31,145.0,-0.08284250464463566,0.03591850464463453,0.030000000000001137,0.016924
2559,2023-07-03 12:01:54.064005173,1,193.31,215.0,-0.1037161424121921,0.056792142412190966,0.030000000000001137,0.016924
2564,2023-07-03 12:01:54.615973422,2,193.3,148.0,-0.23646927012652252,0.19998577012654073,0.01999999999998181,0.0164835
2572,2023-07-03 12:02:34.672643385,1,193.33,196.0,-0.1436540910215079,0.12699109102150788,0.0,0.016663
2575,2023-07-03 12:02:34.673017761,2,193.31,142.0,-0.20614962322316352,0.17959252322317262,0.009999999999990905,0.0165571
2585,2023-07-03 12:03:00.262829910,2,193.32,121.0,-0.08189971820429362,0.025398218204301576,0.03999999999999204,0.0165015
2641,2023-07-03 12:08:00.845945081,1,193.32,101.0,-0.04186711820430158,0.025398218204301576,0.0,0.0164689
2651,2023-07-03 12:10:16.998930229,1,193.35,69.0,-0.0787118749764057,0.062212674976405695,0.0,0.0164992
2660,2023-07-03 12:13:34.502965541,2,193.36,134.0,-0.2704824820430158,0.25398218204301576,0.0,0.0165003
2662,2023-07-03 12:13:34.503022221,2,193.36,36.0,-0.10689381803553562,0.08031621803554471,0.009999999999990905,0.0165776
2663,2023-07-03 12:13:42.085995847,1,193.37,252.0,-0.04190111820430158,0.025398218204301576,0.0,0.0165029
2670,2023-07-03 12:14:07.405789385,2,193.4,96.0,-0.2228581001010702,0.2063361001010702,0.0,0.016522
2672,2023-07-03 12:14:49.317844341,2,193.37,156.0,-0.0518723182043209,0.025398218204301576,0.010000000000019327,0.0164741
2689,2023-07-03 12:15:36.323951996,1,193.29,140.0,-0.21606322322318286,0.17959252322317262,0.020000000000010232,0.0164707
2704,2023-07-03 12:17:13.405976697,2,193.26,140.0,-0.21619822322315443,0.17959252322317262,0.01999999999998181,0.0166057
2709,2023-07-03 12:17:25.506447511,1,193.27,63.0,-0.06200391820428339,0.025398218204301576,0.01999999999998181,0.0166057
2710,2023-07-03 12:17:41.382698703,1,193.29,219.0,-0.041872818204301575,0.025398218204301576,0.0,0.0164746
2713,2023-07-03 12:17:52.098595524,2,193.3,121.0,-0.06084110435157111,0.04399100435157111,0.0,0.0168501
2715,2023-07-03 12:18:11.653360677,2,193.31,91.0,-0.27055478204301575,0.25398218204301576,0.0,0.0165726
2717,2023-07-03 12:18:37.568040901,2,193.32,70.0,-0.10176785461290473,0.07619465461290473,0.0,0.0255732
2730,2023-07-03 12:20:01.897961291,1,193.3,230.0,-0.10176785461290473,0.07619465461290473,0.0,0.0255732
2733,2023-07-03 12:20:23.284418423,2,193.3,69.0,-0.07241710464461634,0.03591850464463453,0.01999999999998181,0.0164986
2739,2023-07-03 12:21:02.959090896,2,193.33,161.0,-0.19617722322317263,0.17959252322317262,0.0,0.0165847
2742,2023-07-03 12:21:05.008427613,1,193.33,86.0,-0.28068968204300665,0.25398218204301576,0.009999999999990905,0.0167075
2744,2023-07-03 12:21:06.842597669,1,193.34,135.0,-0.3318332991050465,0.3151835991050465,0.0,0.0166497
2748,2023-07-03 12:21:08.307434155,2,193.35,200.0,-0.10479440870314223,0.08798200870314223,0.0,0.0168124
2754,2023-07-03 12:21:24.541969630,2,193.35,21.0,-0.21603142322318286,0.17959252322317262,0.020000000000010232,0.0164389
2805,2023-07-03 12:24:41.835476174,1,193.46,136.0,-0.9047881455387607,0.8582944455387597,0.030000000000001137,0.0164937
2806,2023-07-03 12:24:41.835554394,2,193.45,90.0,-0.06199041820431181,0.025398218204301576,0.020000000000010232,0.0165922
2808,2023-07-03 12:25:02.171513095,1,193.49,239.0,-0.060683404351571116,0.04399100435157111,0.0,0.0166924
2809,2023-07-03 12:25:02.171513095,2,193.49,134.0,-0.24956086024595153,0.22286846024596063,0.009999999999990905,0.0166924
2815,2023-07-03 12:26:02.832122340,1,193.49,256.0,-0.28042488204300664,0.25398218204301576,0.009999999999990905,0.0164427
2820,2023-07-03 12:26:27.922599914,2,193.5,205.0,-0.060492704351571114,0.04399100435157111,0.0,0.0165017
2824,2023-07-03 12:26:29.938082423,2,193.5,60.0,-0.2738408084645918,0.23689880846458156,0.020000000000010232,0.016942
2829,2023-07-03 12:27:11.791221631,2,193.5,142.0,-0.05192481820429248,0.025398218204301576,0.009999999999990905,0.0165266
2832,2023-07-03 12:27:54.327173830,1,193.48,62.0,-0.05202191820432091,0.025398218204301576,0.010000000000019327,0.0166237
2836,2023-07-03 12:28:55.656918121,2,193.46,62.0,-0.20957304657157277,0.16262794657157165,0.030000000000001137,0.0169451
2858,2023-07-03 12:30:09.604609552,1,193.4,192.0,-0.07240851820430272,0.025398218204301576,0.030000000000001137,0.0170103
2868,2023-07-03 12:32:08.271544671,1,193.41,183.0,-0.21600082322318287,0.17959252322317262,0.020000000000010232,0.0164083
2869,2023-07-03 12:32:18.464172045,2,193.4,161.0,-0.07221221820430271,0.025398218204301576,0.030000000000001137,0.016814
2871,2023-07-03 12:32:18.464172045,1,193.4,189.0,-0.07221221820430271,0.025398218204301576,0.030000000000001137,0.016814
2872,2023-07-03 12:32:18.464172045,1,193.4,218.0,-0.29695743951315656,0.25014343951315543,0.030000000000001137,0.016814
2873,2023-07-03 12:32:58.385906019,2,193.42,51.0,-0.042051618204301575,0.025398218204301576,0.0,0.0166534
2876,2023-07-03 12:33:39.208888595,2,193.41,76.0,-0.3958157464463555,0.35918504644634525,0.020000000000010232,0.0166307
2879,2023-07-03 12:34:11.351096251,1,193.41,219.0,-0.2562182232231749,0.17959252322317262,0.060000000000002274,0.0166257
2887,2023-07-03 12:36:04.022983951,2,193.41,117.0,-0.06188231820431181,0.025398218204301576,0.020000000000010232,0.0164841
2893,2023-07-03 12:37:20.601765277,2,193.4,243.0,-0.14866647550015538,0.12180557550016448,0.009999999999990905,0.0168609
2894,2023-07-03 12:37:34.010331995,2,193.36,104.0,-0.06193021820428339,0.025398218204301576,0.01999999999998181,0.016532
2895,2023-07-03 12:37:34.179606681,2,193.37,204.0,-0.05184531820429248,0.025398218204301576,0.009999999999990905,0.0164471
2896,2023-07-03 12:37:40.545276050,2,193.35,45.0,-0.20609832322316352,0.17959252322317262,0.009999999999990905,0.0165058
2950,2023-07-03 12:45:21.118855879,1,193.46,101.0,-0.10681551803553563,0.08031621803554471,0.009999999999990905,0.0164993
2955,2023-07-03 12:45:27.211658657,2,193.46,101.0,-0.17713923607108942,0.16063243607108943,0.0,0.0165068
2977,2023-07-03 12:48:15.730498544,1,193.5,54.0,-0.06746323640860315,0.05079643640860315,0.0,0.0166668
2978,2023-07-03 12:48:49.120056038,2,193.52,54.0,-0.1870158272365729,0.1703764272365729,0.0,0.0166394
2992,2023-07-03 12:51:44.884511135,1,193.55,105.0,-0.27444156250200796,0.25776376250200794,0.0,0.0166778
2993,2023-07-03 12:51:44.884511135,2,193.55,105.0,-0.290506782043026,0.25398218204301576,0.020000000000010232,0.0165246
3007,2023-07-03 12:53:11.147894470,1,193.63,153.0,-0.05196241820429248,0.025398218204301576,0.009999999999990905,0.0165642
3008,2023-07-03 12:53:11.147894470,2,193.63,98.0,-0.062482704644625436,0.03591850464463453,0.009999999999990905,0.0165642
3011,2023-07-03 12:53:30.057504112,2,193.62,55.0,-0.3284317180355629,0.08031621803554471,0.2300000000000182,0.0181155
3050,2023-07-03 12:55:10.918656516,1,193.31,201.0,-0.4030302848243922,0.11358428482438193,0.27000000000001023,0.019446
3054,2023-07-03 12:55:10.918656516,2,193.3,201.0,-0.6244332820430385,0.25398218204301576,0.35000000000002274,0.0204511
3071,2023-07-03 12:55:10.918656516,1,193.21,194.0,-0.41584931820430615,0.025398218204301576,0.37000000000000455,0.0204511
3078,2023-07-03 12:55:10.927391224,1,193.48,130.0,-0.15552107030934326,0.13911177030934327,0.0,0.0164093
3089,2023-07-03 12:56:02.968947428,1,193.6,181.0,-0.18317093194907755,0.15656513194905822,0.010000000000019327,0.0166058
3091,2023-07-03 12:56:03.030878578,1,193.59,199.0,-0.0932299424122012,0.056792142412190966,0.020000000000010232,0.0164378
3092,2023-07-03 12:56:06.363808200,2,193.61,187.0,-0.07323134241219097,0.056792142412190966,0.0,0.0164392
3095,2023-07-03 12:56:16.813149594,2,193.63,153.0,-0.06066640435157111,0.04399100435157111,0.0,0.0166754
3098,2023-07-03 12:56:16.815751740,1,193.64,211.0,-0.27545072046844254,0.2590120204684425,0.0,0.0164387
3099,2023-07-03 12:56:40.514641400,2,193.64,140.0,-0.19604192322317263,0.17959252322317262,0.0,0.0164494
3101,2023-07-03 12:56:58.939503245,2,193.62,101.0,-0.5158734226544571,0.4792126226544753,0.01999999999998181,0.0166608
3108,2023-07-03 12:58:12.416359738,1,193.63,118.0,-0.08323064241218187,0.056792142412190966,0.009999999999990905,0.0164385
3111,2023-07-03 12:58:16.815216213,2,193.6,249.0,-0.06206581820431181,0.025398218204301576,0.020000000000010232,0.0166676
3121,2023-07-03 12:59:31.154776317,2,193.56,165.0,-0.09686081803554472,0.08031621803554471,0.0,0.0165446
3125,2023-07-03 12:59:58.252128251,2,193.54,38.0,-0.09690871803554471,0.08031621803554471,0.0,0.0165925
3157,2023-07-03 13:03:21.996928068,1,193.45,206.0,-0.10718861803556404,0.08031621803554471,0.010000000000019327,0.0168724
3160,2023-07-03 13:03:41.492948907,2,193.47,206.0,-0.21594887030934554,0.13911177030934327,0.060000000000002274,0.0168371
3175,2023-07-03 13:05:47.009788300,1,193.5,100.0,-0.052429718204292486,0.025398218204301576,0.009999999999990905,0.0170315
3183,2023-07-03 13:07:07.523337907,2,193.56,100.0,-1.0339664584513457,1.0073203584513548,0.009999999999990905,0.0166461
3190,2023-07-03 13:07:23.615583854,1,193.53,224.0,-0.08203091820429362,0.025398218204301576,0.03999999999999204,0.0166327
3196,2023-07-03 13:08:33.745920090,2,193.57,224.0,-0.2706019820430158,0.25398218204301576,0.0,0.0166198
3204,2023-07-03 13:09:23.936488548,1,193.59,248.0,-0.26681113951315544,0.25014343951315543,0.0,0.0166677
3209,2023-07-03 13:09:29.552180951,2,193.6,112.0,-0.0790559749764057,0.062212674976405695,0.0,0.0168433
3210,2023-07-03 13:09:29.552180951,2,193.61,136.0,-0.07209871820430272,0.025398218204301576,0.030000000000001137,0.0167005
3222,2023-07-03 13:11:20.334551587,1,193.57,201.0,-0.29047328204302597,0.25398218204301576,0.020000000000010232,0.0164911
3223,2023-07-03 13:11:22.777632093,2,193.56,66.0,-0.07201031820430272,0.025398218204301576,0.030000000000001137,0.0166121
3224,2023-07-03 13:11:22.777632093,1,193.56,207.0,-0.3005942820430169,0.25398218204301576,0.030000000000001137,0.0166121
3225,2023-07-03 13:12:43.915677303,2,193.55,138.0,-0.39569784644632705,0.35918504644634525,0.01999999999998181,0.0165128
3231,2023-07-03 13:14:04.413982754,2,193.53,138.0,-0.12204943075501229,0.09503143075502138,0.009999999999990905,0.017018
3236,2023-07-03 13:14:18.857560605,2,193.52,66.0,-0.1645538885640667,0.1480957885640667,0.0,0.0164581
3239,2023-07-03 13:14:29.702072784,1,193.52,170.0,-0.04188401820430157,0.025398218204301576,0.0,0.0164858
3254,2023-07-03 13:15:30.058744521,2,193.43,170.0,-0.20608292322316352,0.17959252322317262,0.009999999999990905,0.0164904
3267,2023-07-03 13:16:56.767646045,1,193.44,114.0,-0.1733161319490582,0.15656513194905822,0.0,0.016751
3270,2023-07-03 13:17:19.258375124,2,193.45,114.0,-0.28045488204300667,0.25398218204301576,0.009999999999990905,0.0164727
3296,2023-07-03 13:19:18.443392832,1,193.4,148.0,-0.41947142488396666,0.39264692488397573,0.009999999999990905,0.0168245
3303,2023-07-03 13:19:32.596945453,2,193.37,88.0,-0.2326818174062765,0.17596401740628445,0.03999999999999204,0.0167178
3307,2023-07-03 13:19:46.030236108,2,193.4,59.0,-0.04186091820430157,0.025398218204301576,0.0,0.0164627
3308,2023-07-03 13:19:55.097125385,2,193.41,1.0,-0.27043628204301573,0.25398218204301576,0.0,0.0164541
